Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing excluding household energy,"Furnishings, household equipment and services",Health,Transport excluding automotive fuel,Communication,Recreation and culture,Education,Insurance and financial services,Energy
2008-03-31,0.0,0.43168883038140426,0.08333993825309916,1.2093458650811488,0.37328033898812907,0.5613111271808413,0.14029095042898482,-0.008874577113561688,0.09135751422003745,0.21734239967619676,0.5117490300491271,0.0
2008-06-30,0.0,0.5724104250305353,0.1109156837688505,1.1293626083628223,0.43313337191795714,0.6138053022577104,0.20396486731548957,0.017587781691064883,0.2445813380804569,0.22564829056706961,0.540422652307275,0.0
2008-09-30,0.0,0.5515501528077846,0.13317201914509294,1.3550656500139744,0.5722499256011229,0.6537061499247704,0.24268177800049373,0.019133247930591797,0.3821233239105338,0.1647334586833223,0.42638289158597587,0.0
2008-12-31,0.0,0.5156705117646849,0.09479175842691606,1.1819263413671766,0.4719185683558982,0.6104331701740342,0.2905047831150581,0.055789930318003014,0.1492673261449124,0.14587299088958217,0.15276111311879847,0.0
2009-03-31,0.0,0.35318189890837076,-0.026634164343566774,0.9030034717734916,-0.032189676266926044,0.5120854592879238,0.30224379908028853,0.03431764462696854,-0.2889544658536976,0.11334330977850385,-0.08276359757629845,0.0
2009-06-30,0.0,0.32283692778481665,0.06584741484876547,1.1260355949398888,0.14770951373386337,0.5857215377900024,0.32725533750864005,0.022257223212086584,0.005922556478279994,0.2921870608688896,-0.015058508628638431,0.0
2009-09-30,0.0,0.30309486414483183,0.13540036761471794,1.161513936809543,0.22713867187398348,0.574940299414167,0.31672046276138544,-0.000930445176078573,0.21426526679598706,0.3163751979490429,0.06583818262505887,0.0
2009-12-31,0.0,0.3218876526382657,0.12249846601897382,0.8991492874432132,0.1753076739334356,0.4519260142214602,0.22099639283404138,0.0024262768372307155,0.04370634231358031,0.3536285356772061,-0.08460658301907784,0.0
2010-03-31,0.0,0.3638293315839324,0.11877787964607253,0.9658245273123176,0.29167846424737065,0.5733562102026318,0.049780886472636295,-0.017307107292450528,-0.012480761784680772,0.31155783615426824,-0.0066281451629642205,0.0
2010-06-30,0.0,0.4256933932311511,0.1114697863300225,0.8557430204486371,0.32067482320234847,0.6247618990652477,0.047423371749495485,0.007314290313698847,-0.2939667554843144,0.2542299274719481,0.09030450008917466,0.0
2010-09-30,0.0,0.4758053770268555,0.15166900161671137,0.8173150394380247,0.15971320460815625,0.5808880216642398,-0.004388971733982883,-0.009866554796994083,-0.3020153326890866,0.2896812823180668,0.17711385277429875,0.0
2010-12-31,0.0,0.5009352562614557,0.14341927056824233,0.8760904037051902,0.09015411655274476,0.5091069081409235,0.022866808949948768,0.012811407140665483,-0.15729176224242042,0.2828517730824246,0.29688843352610716,0.0
2011-03-31,0.0,0.47338498495132386,0.16167613549600351,0.8607432001872393,0.0995442218900156,0.5269971084637279,0.029540871069142584,0.015033046442850261,-0.15927441415264137,0.27440962526697077,0.398129946142585,0.0
2011-06-30,0.0,0.40670742861334097,0.159103622609012,0.9570032912832989,0.18687905799771998,0.5106780122566159,0.18382842825005147,0.03543810158842995,-0.2006860856421417,0.2752264439447699,0.4447472136819326,0.0
2011-09-30,0.0,0.28663616966342254,0.05468654768222335,1.0005213572603973,-0.09926347562260646,0.4135442187542836,0.12301781436617586,0.004673643960486429,-0.33964990787949423,0.22193339096506068,0.26535617169527875,0.0
2011-12-31,0.0,0.37052947957740745,-0.033278228903878396,0.5483947695828315,-0.12877897691541498,0.35318163937565783,0.1566996110774997,0.008986124647903597,-0.1893547489528919,0.25985099047709526,0.27897699772474416,0.0
2012-03-31,0.0,0.3990020197167652,-0.07651011816961929,0.2459664646074936,-0.25417173099582485,0.47622829898574714,0.1294749208544044,0.027834365000422596,-0.16197563010377522,0.13476099161748972,0.2322964878585455,0.0
2012-06-30,0.0,0.304955612570761,-0.07931116125968238,0.48230270125169517,-0.061682785730241926,0.43278552249426194,0.1898215689571654,0.0506026941319514,-0.1620088356094275,0.26587999345463986,0.1273636118681407,0.0
2012-09-30,0.0,0.25399984095921235,-0.058661373229853944,0.9600164924497234,0.022603620518375812,0.5459037285784991,0.15181269212963533,0.053255848245078986,0.006483102453847547,0.1577367285188606,0.1356338645156228,0.0
2012-12-31,0.0,0.21874637311964962,-0.08367386449353624,0.5234982564974066,-0.009571678475823783,0.2629941837567393,0.07311010833005668,0.03191145450039293,-0.05996188203005865,0.11280226809072857,0.05583223949316879,0.0
2013-03-31,0.0,0.38231888203401376,-0.048178618806238444,0.7649727722757547,0.1373292167860461,0.42767208112978056,0.1046725920609265,0.04238163648101399,0.06105666743681669,0.1166028945563427,0.10836882599206937,0.0
2013-06-30,0.0,0.409054759414359,0.053524735604826984,0.7559022269210003,0.37011090913118594,0.45674980918929153,0.105817222754335,0.06676380335863318,0.08022632841788668,0.19710336781520493,0.16648948385392487,0.0
2013-09-30,0.0,0.3443611726814907,-0.02494808732575915,0.7201624132009012,0.1272390858624649,0.31395574530576015,0.04012650713331222,0.052650801352575424,0.0445927499692157,0.20948826540873733,0.10660464814747668,0.0
2013-12-31,0.0,0.41658076703251923,-0.07761018809859682,0.7700509879682692,0.23484461911340904,0.21918625881335835,0.07484209240697577,0.10386618760772989,0.18473197712511363,0.2839678612255974,0.09300143079810355,0.0
2014-03-31,0.0,0.44267203743076966,-0.1743483010634841,0.7073645602970244,0.009381953648359356,0.1712350960422067,0.019106045169202987,0.03147444166670189,0.0318590610638471,0.18525379028691202,0.02712580914765264,0.0
2014-06-30,0.0,0.548294887365058,-0.14690605597374687,0.976396680693252,0.26267449437233886,0.30631547156185995,0.09056413634793226,-0.030608341302295165,0.3928358769446919,0.2774185509361616,0.05200238018165994,0.0
2014-09-30,0.0,0.4744791014083398,-0.1785906220448491,0.9582333959426474,0.15559145972620791,0.23652670413964358,0.15921081443270063,-0.08688927470294583,0.365693754598567,0.2748420268802085,0.07880359414100924,0.0
2014-12-31,0.0,0.4803089238109655,-0.20799339586110407,0.6895073193738481,0.18563420136082687,0.332151545441033,0.1819592215906758,-0.12766502681198652,0.6143261131496649,0.3093847971661397,0.09636277842992183,0.0
2015-03-31,0.0,0.47721843569002154,-0.21014182997514835,0.625040726953894,0.012861701737672787,0.30119255324516137,0.1958633982014929,-0.18197740240915303,0.4851180674315374,0.24659887197199304,0.031181733373979725,0.0
2015-06-30,0.0,0.43021871637389175,-0.17274842222731385,0.600166973526098,0.07207939092565274,0.25391228567277624,0.14017680361770937,-0.19068015035041042,0.42203075283605584,0.24638583792881946,0.09771245555260555,0.0
2015-09-30,0.0,0.4252598182937659,-0.18764182539418595,0.5696429034067076,0.26043877471650395,0.4359408560591006,0.23627052149117808,-0.16988314604713428,0.6813878923842692,0.2562753743557977,0.1979905599393226,0.0
2015-12-31,0.0,0.4770759628146938,-0.15786612320650512,0.2815830139340066,0.2751778226312875,0.4659560572225866,0.20445612695266974,-0.2018349365058013,0.6070805472524363,0.2815246217273397,0.2197497675887299,0.0
2016-03-31,0.0,0.38659458016421766,-0.19928795523920984,0.405491094390083,0.07894437598384635,0.42448655241241934,0.10823778558482285,-0.18537633537317352,0.2356217061056081,0.13940717472402028,0.20033298470944452,0.0
2016-06-30,0.0,0.36550836366577627,-0.2221840373187944,0.25171165298080367,-0.06668744310830751,0.30514544005510225,0.02432430825008399,-0.1595294554637351,-0.08481608902390597,0.04623537045099561,0.12422060219012457,0.0
2016-09-30,0.0,0.4690591309478902,-0.08949174456356392,0.5133265715166684,0.21348966455565063,0.35165367618338034,0.14220111659906923,-0.12136385844168893,-0.03941599785145765,0.19376747412821568,0.24298011297406052,0.0
2016-12-31,0.0,0.41288881942351896,-0.1330738667799903,0.2738951834420288,-0.04571384578081085,0.4033749900788492,0.03580652961066776,-0.08726758099402285,0.06057497906591874,0.07651319148479478,0.15066842397497823,0.0
2017-03-31,0.0,0.34666717434942085,-0.18463490990264156,0.3041537003772171,-0.26513965923373334,0.23832192010861797,-3.903743608734203e-05,-0.08296206356041849,-0.34328708315989864,-0.08343643842912195,0.04057764697276676,0.0
2017-06-30,0.0,0.3901409495483663,-0.10006664585828813,0.391750620365476,-0.15210820453356902,0.22832150057168105,0.10778039765057928,-0.07429953950902884,-0.20410280536966927,0.029196033497937552,0.026473305437965965,0.0
2017-09-30,0.0,0.4056560480143824,-0.1255597949591356,0.42145286532057064,-0.2707334589080278,0.17834711344284798,0.07013935235728881,-0.1359986859848228,-0.20351118362537818,-0.013351941267945918,0.013536228229096118,0.0
2017-12-31,0.0,0.4906304922897857,-0.0959573604626274,0.2145604590133141,-0.19644501203015635,0.16218876695835088,0.07242606423501688,-0.12373469473955805,-0.049507504044918306,0.05808313926524246,0.05481123295340533,0.0
2018-03-31,0.0,0.6021968492533963,-0.09114470796906256,0.20806433311418274,-0.13521764651136162,0.213018503637384,0.10874401241318717,-0.11290006012823442,0.11878778237060848,0.061128260820994984,0.07611014761289556,0.0
2018-06-30,0.0,0.5695831454002116,-0.0609612615133719,0.3580907879993237,-0.058687522720196325,0.16907962920873534,0.2180482437140491,-0.13141601495378863,0.10737499254209662,0.025037753628635806,0.11390210553686635,0.0
2018-09-30,0.0,0.5609848201913583,-0.05002912431958432,0.5096103036616152,-0.17599686745987303,0.2576742548964879,0.2733810434561972,-0.13722513678585535,0.0841870465178587,0.11456814872854937,0.14552017636343723,0.0
2018-12-31,0.0,0.6566686599635931,-0.004580369950368122,0.40652691091250737,0.23580014306791616,0.32813936488148043,0.32788334961191345,-0.14284777281921823,0.46518748101697605,0.17186512455315414,0.05914519611842968,0.0
2019-03-31,0.0,0.7071406523957444,0.004424674478829861,0.09164572486451282,0.2840474788053617,0.3836493168972842,0.3448582351690324,-0.12572155263972437,0.3443651847057722,0.19438023133474375,-0.018469547354095246,0.0
2019-06-30,0.0,0.7444296444159907,-0.0021871744062869156,0.07740401233932181,0.285643508614169,0.37542096067484904,0.31274069836617213,-0.10304230406646026,0.7091565055378222,0.1749252151381231,0.07388340859537412,0.0
2019-09-30,0.0,0.7278061340721651,0.06972562551146548,0.25301785585389036,0.4106254869408381,0.34576741023214286,0.2593140002345914,-0.10047904980551305,0.7580893189610836,0.20442770141877906,0.10309763318374757,0.0
2019-12-31,0.0,0.7908012083639527,0.017708952784163658,0.20636932960023216,0.508050873316275,0.3228267397112843,0.15702864465417546,-0.106301159997373,0.6938563939610002,0.22481764565353912,0.10465024097960002,0.0
2020-03-31,0.0,0.6369041796096191,-0.0007765041246548679,0.1851598246810106,0.33569336662081883,0.2833244383240352,-0.02169826609824253,-0.10799014434308538,0.35329763582593643,0.12814487593787902,0.08540471596518578,0.0
2020-06-30,0.0,0.5843737940591889,0.016321959586472572,0.051614500544352966,0.6117331895413276,0.3405579126545491,0.03671668303142107,-0.09443151847867615,0.3654686683529357,0.05932948395553314,0.13382837937220332,0.0
2020-09-30,0.0,0.5656592951329594,0.020905796596744602,-0.18553438645762443,0.6170673312573013,0.42293801983767765,0.16778868053541876,-0.07921331567849035,0.4488425396285235,0.09236656795724252,0.10189623210497084,0.0
2020-12-31,0.0,0.5393844514808048,0.06913303326450787,0.10242849941538529,0.8985830377270099,0.3194259533543998,0.36592957233320794,-0.05854626083210879,0.5362038857246676,0.09056587504645772,0.10030783184318809,0.0
2021-03-31,0.0,0.3667028203037275,0.073484874636508,0.14662945325942825,0.7379167321525097,0.24518998297474165,0.4630307521936203,-0.02070827453110815,0.41078291486594654,-0.014905487715066175,0.048276762680464394,0.0
2021-06-30,0.0,0.2246107213850444,0.0827118828738286,0.6854004890305788,0.6142201581689959,0.17292914279635732,0.4823821294931876,-0.03851483996972287,0.305380887875681,-0.005907955318486643,0.08057374732109279,0.0
2021-09-30,0.0,0.24280060223191074,0.17487391818113687,1.8555270796764098,0.7495577021550184,0.15799059594538378,0.5557531538457947,-0.03191693600321681,0.28699199124829033,-0.006654353468071092,0.12696217795694786,0.0
2021-12-31,0.0,0.32259158197470306,0.16351813680886437,2.0336775316738134,0.7307903830705194,0.12400704790261009,0.5380397183430734,0.019268741761643383,0.7288807364177885,0.09097675653198051,0.3161911560194291,0.0
2022-03-31,0.0,0.2888576433095389,0.1623873237016165,2.375537302503689,0.8127949553958869,0.30527672484442436,0.485849235483042,0.019799073705673582,0.8498710409961584,0.2068909149623782,0.27953344226210725,0.0
2022-06-30,0.0,0.2707584706122222,0.16993883674941462,2.8837733596746844,0.8535470940290042,0.3312025026933175,0.5074050589188971,0.06342999187464415,0.9675096321549521,0.2024396540239259,0.33643020869773255,0.0
2022-09-30,0.0,0.3933788065353479,0.1448930070168071,2.76025683358886,0.8181987946680312,0.30240719850540554,0.5674247116096531,0.0389475262265515,0.8287086784344149,0.17768823266162898,0.4664689020022473,0.0
2022-12-31,0.0,0.3898628325535901,0.14250474626733947,2.0661529190951144,0.6721786578325664,0.4316903884611298,0.7083382421774311,-0.02334083635700359,1.049521688810013,0.32142008800040334,0.5782354601412174,0.0
2023-03-31,0.0,0.44629141450578713,0.11200686691367977,1.1527679438133882,0.5336051687722259,0.49766070222334763,0.6550829744018005,0.02678008565807074,0.9820398533609118,0.31955469068979236,0.5571208689749966,0.0
2023-06-30,0.0,0.4719809825946141,0.1673334674291409,1.425215840187227,0.5165961898368675,0.5822504971816256,0.441465545025599,0.00745829588031128,0.6424989997810424,0.41072864181465935,0.5410783590408612,0.0
2023-09-30,0.0,0.43049631169599933,0.08950184691728238,1.7448941911410607,0.4563437433663049,0.612992884316832,0.3245508585266259,0.025275688459573613,0.06870602198302399,0.4224272087648262,0.43006866599151783,0.0
2023-12-31,0.0,0.5858264920295486,0.08163121294576887,1.4488219606091783,0.28446184345170905,0.6676383329706782,0.31805826693245154,0.09158240158737391,-0.2532042316953772,0.5171491300245068,0.4648609577042083,0.0
2024-03-31,0.0,0.49890026722780967,0.0909177749350984,1.203281044421367,0.3581863571920381,0.6943943567208823,0.6108331225992226,0.02743045562291762,-0.10335957360581242,0.6009107479712701,0.42933253197775856,0.0
2024-06-30,0.0,0.487007662767533,0.11634151624607272,1.2830841632135845,0.5941945221005553,0.6672852944911039,0.413525411011478,-0.022621716679800848,0.23509073973314504,0.5887769054932686,0.360481500580225,0.0
2024-09-30,0.0,0.5533613584445403,0.07406893805993989,1.2174316257066238,0.6804349930597173,0.384521060002325,0.22420003862429938,0.0006208056421412845,0.33145374858325866,0.516848807082311,0.31057890570217717,0.0
2024-12-31,0.0,0.4662845768893854,0.030872906694157935,0.6894608298836915,0.4915429520966134,0.4167051349241445,0.3265626345121486,0.02886084344031806,0.333707228496437,0.5627543581204487,0.2689562864657967,0.0
2025-03-31,0.0,0.4283953965649271,0.02150021178111593,0.9122985316573662,0.34371637851500314,0.44203031428484607,0.20576492393007473,0.017540688227817416,0.3477484522373984,0.46740230967628704,0.1908051068575587,0.0
2025-06-30,0.0,0.4639579365842155,0.0722252608892112,1.265108463138903,0.5377061557913259,0.5608816008733579,0.2851781375868426,0.05520012634012475,0.49564015685868357,0.5888087033399144,0.17177219564352672,0.0
2025-09-30,0.0,0.5211718908349104,0.10383591535212426,1.4509720321633206,0.3949374382072091,0.532795714353365,0.33330685166491253,0.11787115155945335,0.4793261946333829,0.5485083561414544,0.19996108261837137,0.0
2025-12-31,0.0,0.43424945462985653,0.03582365407692326,1.2548185858027172,0.17718467963072917,0.46964370978852,0.30629284525256695,0.013250408690440411,0.3177360113846291,0.3789062156012563,0.16399821212365376,0.0
2026-03-31,0.0,0.30291929849865573,0.03169637343916921,0.8683361082412016,0.14440825635693536,0.5434794769112783,0.1777487359345532,-0.0004659438890273742,-0.26459205581068934,0.30046549174154724,0.24040772637764404,0.0
2026-06-30,0.0,0.234543966142982,0.06324284996531197,1.284230038349615,0.11783519747454624,0.71218056839135,0.11194676372997028,0.07430112314436454,-0.20457850155137056,0.3395562912340604,0.2639149941988846,0.0
