Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing excluding household energy,"Furnishings, household equipment and services",Health,Transport excluding automotive fuel,Communication,Recreation and culture,Education,Insurance and financial services,Energy
2013-03-31,0.86636182496832,4.921441351495678,1.7661755027096646,4.364860927532469,2.0041235250217024,2.3991021554621863,0.8849026693898248,1.399652452820432,1.4309314834303053,0.44459858894082116,2.2038783665242074,8.009777151264192
2013-06-30,1.1232081240939196,5.018996240493795,1.7560574874171633,4.08320824891948,2.1929298689310945,2.66880808976934,0.7586728368576856,1.4837024996263803,1.352216454072459,0.4940200388377317,1.9812202043381502,3.541280881085255
2013-09-30,1.1319761516484723,4.952943365182052,1.9391886919984462,5.1924490937117564,2.472371826133255,1.9330996290174824,1.2683869318379242,0.6350696401084763,2.8322372523266983,0.2589572192437435,1.99860450753089,13.556945770524756
2013-12-31,1.386511153417461,5.282661317519652,1.4388968086190532,3.505873998694752,2.120058052366214,2.4842084240219435,0.7312119887885411,0.354696613240776,2.043888251769201,0.44454211655964343,1.669809210970402,4.7908224871633225
2014-03-31,1.101335012499134,5.526184931645593,1.1684431441730285,3.3170393982378954,1.7622913459663587,2.418447458700098,0.4320115297253879,-0.7755772656195575,1.8835172617984468,0.47915931304053067,1.8301939317877098,4.945922927770618
2014-06-30,1.3719578648942068,5.368106437452721,1.3422856597077761,3.858033827384576,2.309902775762305,2.6262864358790687,0.9784613364408434,-2.459770984289557,1.9758007120198289,0.47065842975821665,1.6645445580615306,1.6430471145858996
2014-09-30,1.3948294403713868,5.300077040970513,1.344284334430888,4.162374845685411,2.4271191592931576,2.481711876442091,1.3890424914518853,-3.3032948459133067,2.263586657430414,0.42256074447483194,1.964501928632787,2.3395092210559967
2014-12-31,1.1179205404743071,5.522862604748095,0.9876175580392861,2.996696137358955,2.155532475180819,2.821862715911803,0.7870318429015952,-3.4299165220430026,1.4507731401295707,0.5570835667499026,2.2295474069163532,-3.069208140484652
2015-03-31,1.053104428591126,5.356906981729621,1.168785284580573,3.519081256669338,2.4465859529926965,2.5560024941540265,1.2341075611586583,-4.696602308699673,1.9956846129978048,0.48281134498243017,1.8676474591484922,1.0543145567703402
2015-06-30,0.9677939252055336,5.4200427999089795,1.1129954017494303,3.73883029536612,2.377481398598985,2.435660181187721,1.2547626999816839,-5.056347461139442,1.857753316805742,0.3986505405836792,2.0111811512459754,4.983607927825598
2015-09-30,0.9692849425235146,5.357929911305697,1.1083733794283341,3.444037942858763,2.506734918323194,2.3756226439481853,1.6462742009766773,-6.142878948572523,2.075820834038593,0.3741519150165963,2.094415850043353,4.475092665829434
2015-12-31,1.014039607771463,5.60236505508613,0.7838094405309928,1.367210719144261,2.1963284801545204,2.895896046179196,1.1545525945434154,-6.4861349162293145,1.0709637755352928,0.5468970667178132,2.240107704832048,-2.936659463560445
2016-03-31,0.8759420643191649,5.64572382219384,0.5176298398758422,1.398508381427511,1.9284299679026788,2.92987102872132,0.736727954451152,-6.182889642640124,0.699058264756514,0.564581037291863,2.2416188897201765,-3.0589027419726467
2016-06-30,0.8404128124960594,5.768672434314776,0.4138569212562998,2.1502266394654304,1.6956444470431844,2.65040490877253,0.34259129290450097,-5.8519128067001205,0.8477670935283995,0.49731255043035605,2.1425991981319688,2.2448470774603617
2016-09-30,1.1625637095403838,5.721795060884646,0.37304481461391253,2.160967705528451,1.714181235258108,2.4801393465716473,0.525515915405751,-5.61428827142603,1.1066918758929056,0.43666390514904013,2.3351572276357406,4.834597815572851
2016-12-31,0.8410237295233896,5.993825208021777,-0.07256718118200017,1.8157801930804514,1.012550486478808,2.5121717914436816,0.012638965890691078,-4.433846591322493,0.7384229885408554,0.48913220803352414,2.0944438246442827,4.725464638880493
2017-03-31,0.7522592722377626,5.964625708435812,-0.12974878581598318,2.386229353388783,1.0042383797288594,2.3663129504999976,0.14564153457602275,-4.030780325361883,0.9039052537281147,0.4415473015768481,2.0654900683434225,6.972084626184383
2017-06-30,0.9860289646067444,5.856219034505028,-0.10553892166642301,2.2225707586267416,1.335592214424176,2.6829588408717373,0.5856054626861883,-3.6623844854327343,0.7527848298586413,0.5081881948741305,1.4405747049771853,2.8512349638670638
2017-09-30,0.8784388516583997,5.90332303497285,-0.02485155096347704,3.0321995504662027,1.2548618103578417,2.1465475944192143,0.989040587508651,-4.085303246825088,1.539808004583739,0.3618798861438396,1.7828555925807419,9.235812676419787
2017-12-31,1.1024893793917023,6.094425326053166,-0.22290247527228146,2.019174659394184,0.7947163531821693,2.270518331698045,0.5563868873602493,-4.082817939109891,1.1846316303740783,0.4582468508207429,1.4247804006420413,8.254944935848428
2018-03-31,1.2733285955575138,5.874676169232968,0.10334483202259914,1.9504708237459478,1.2142934596756945,2.2991943803233914,1.112288236478343,-3.8733784514281924,1.3938100543072656,0.4557884823473512,1.4522830165443905,7.733286381773322
2018-06-30,1.3612303176977005,5.975857887845159,0.1987295660773699,1.696736686823078,1.11202209035547,2.3275433507361676,0.9736240805406287,-4.315776122612428,1.2926557367824023,0.4766708000884548,1.4897537757095058,6.333668668231972
2018-09-30,1.650674256233362,5.926716513158636,0.3725805178169862,1.4846506362040315,1.1829294555265186,2.2630587631194095,1.230416336869164,-4.391404187409959,1.4817605058693357,0.4942248681857467,1.5032636845900629,5.471196545159288
2018-12-31,1.9353083294507436,5.851441378026559,0.59860135002089,1.204350094831296,1.6637391128780263,2.380627014329062,1.6851407800842744,-4.381857629632533,1.500027709494891,0.5443953961028615,1.292841166731019,3.0398142239865935
2019-03-31,2.291003561286054,5.678199334189102,0.8726723395492622,0.9337689134272904,2.0900678042611758,2.5315357332122064,2.1189505296897333,-3.9616473334361304,1.44536529249687,0.5927316282684822,1.0299356217081979,1.2234194685846838
2019-06-30,2.1981220741175775,5.711475385377746,1.0550759386115063,0.5660403591074763,2.2554343384723703,2.3548207908360146,2.1048148815637475,-4.062589192187007,1.7661316253698205,0.5499874285023788,1.2331915587989903,4.998449207066043
2019-09-30,2.4012615437543485,5.809524682369644,1.038541752685571,0.6976670020310421,2.3482339661640146,2.342255074675977,1.8612581754846498,-3.816290112823858,1.5983623523572192,0.6343082559537752,1.330486888068532,3.6221924066938476
2019-12-31,2.452000739333105,5.918083157916145,0.9087505542407697,1.314052671500085,2.301542630941248,2.3360881911594262,1.5731332836772998,-3.547496563329394,1.4946883412149923,0.667332276368703,1.538905415651707,3.4149497065377608
2020-03-31,2.570887724314713,5.952231865478267,0.7177539467514997,0.6415709298864295,2.4246940823612064,2.8089755188930114,1.084139080339222,-2.928675469528895,0.6759416989386418,0.8597660542539436,1.7760973683037011,-4.068740354776006
2020-06-30,2.3652805831887145,6.032131262999047,0.44003333448501014,-1.6241523670748994,2.3231353970323556,3.2495955101339282,0.7532146822552479,-2.815624386715445,-0.06872650241970663,1.0649243935691128,1.5374696909453767,-11.332713807941253
2020-09-30,2.3357333846845423,5.559460587435517,1.1297519265583402,0.3044359187456409,3.183264760243785,2.567882246693957,2.294306871280601,-2.3672056529755188,1.53745995821946,0.8317033025187303,1.3774161649354684,2.113604006161396
2020-12-31,2.6339543483928303,5.216595778400382,1.4682763006869517,1.3907882931088422,3.7478267210933023,2.519015848436755,3.194557523484197,-1.7781521476810547,2.1917962959173867,0.7806136143984637,1.527843683932329,4.48458230047911
2021-03-31,2.7672834419617804,5.072995793782159,1.6226318046750632,0.727689491460721,3.838877058680673,2.565666489348684,3.4660087069698937,-1.0342812764968894,2.150318333458781,0.7673997833207269,1.6240970026063388,5.375711190503848
2021-06-30,3.199175416074642,4.839178074216532,2.067914465435321,2.3863369080901347,4.3495798517490485,2.362808932246735,4.316593263107343,-1.0106481251473123,2.9222026986416862,0.6183983861500767,2.183661005024515,9.220031552454973
2021-09-30,3.728663413352115,4.535307402111843,2.661597598079861,6.859032066862199,5.140097442714062,1.9043415756050055,5.1960823204138,-0.7547837200544223,4.031683834515521,0.3939601091387671,2.653404295270079,15.942719453379755
2021-12-31,4.232334295090622,4.507009632176036,2.940815427920885,9.1325098169491,5.2906668003631445,1.7586195286414474,5.288859117527309,-0.1298872951793695,4.531751312262562,0.34407152453142353,3.5225440158938444,17.691000130102452
2022-03-31,5.017114019617477,4.455926894076162,3.3233534335443387,11.023253515931872,5.774630926318826,1.6925204263700546,5.600779417842574,0.1483805141484732,5.033526851891478,0.3272234301819268,3.570820472236873,18.69003938239456
2022-06-30,5.207016200451605,4.415955597232731,3.628797159271466,12.055262958134973,5.992111960589661,1.6800922424675044,5.7302836576491964,0.3643102002386596,5.43354294755307,0.2723318310562661,4.311250789124895,18.372321836764517
2022-09-30,5.342783808765965,4.593300301260971,3.5412671787408234,10.482197431739408,5.730433565145836,1.9733050308784028,5.296885324572848,0.7923044774004261,5.102387369658581,0.3583885672369457,4.952239329518037,13.956836935008594
2022-12-31,4.989994905207303,4.790782539199958,3.444859107096452,7.122516345666954,5.038731577030798,2.1577189741648883,4.759685737103541,0.42083748898635287,4.833406482899685,0.44067363032977536,5.612850649403681,11.625552822622236
2023-03-31,4.770309996913996,5.030079316315388,3.2008532401476955,6.310718112147297,4.226775700623758,2.3655265767607268,3.8798327236587666,0.684534023980383,4.240212111192286,0.5132177339450243,5.685225812853959,7.795333400041212
2023-06-30,4.559532017596126,5.11880957579473,3.291293751095642,6.548142993720928,3.798534200008695,2.110752226677606,3.4890936205653853,0.4365656040378919,4.575563372126233,0.45186004184339407,5.690899608325138,9.206024819492402
2023-09-30,4.018062584598729,5.1853228575978605,3.3723866145893164,6.6973232548622175,3.252395054690836,2.1261286515807853,3.2510671060380067,0.7487890977334533,4.380471409872854,0.4590068042334494,5.156357022157843,9.776565919934855
2023-12-31,3.671151756051259,5.448480103479808,3.237356732072753,5.192234911937696,2.601018160758377,2.3381798493476396,2.203519595865227,0.8193188354482088,3.6762880341049597,0.6089368135530109,5.545240722859523,4.8693626921177895
2024-03-31,3.5230378100670414,5.322730426346192,3.569565389943925,5.681987243037073,2.9629001899376726,2.3389097338651337,2.2857375831558713,0.7551366373866231,3.7612367041198143,0.6638241871521344,5.5134905212711125,4.685709580369516
2024-06-30,3.4616197880111548,5.359108090814104,3.699486305998979,5.477062552964211,2.8004193326214546,2.455512353230552,1.8753162141775113,0.5787148886877282,3.5636276450238453,0.744012254448446,4.765616495554497,3.152405796927418
2024-09-30,3.14291062471728,5.5068169147215595,3.512289493162447,4.607996213741126,2.3947677804761316,2.5524581163260773,1.0916705761830094,0.9368493872124778,3.04814910596479,0.858466176451589,4.489925032133879,-0.32345484239566424
2024-12-31,2.870870880670654,5.598903690077274,3.459556088178225,2.364369361658759,1.981498234621903,2.7064731550345043,0.7363523123139037,1.0906278496729092,2.7103891947198875,0.9330572962307192,3.866091928040908,-1.6338548880316583
2025-03-31,3.015692872168395,5.365729279198562,3.913483685450096,2.7302552228203334,2.2736388913968852,2.4400982171329066,1.271468579290246,0.931649090028885,3.048786407890212,0.8571567676178651,3.43233239101834,4.576866002698074
2025-06-30,3.1524572321707307,5.0562288355531955,4.408126503353396,3.961907525447012,2.6851503061800646,2.3121837884684524,1.8706798257893404,1.2181085837479488,3.5990078664165273,0.7975205732356351,3.249872559968521,7.183722428952171
2025-09-30,3.1529686154329264,4.995958895609823,4.595641761415608,5.735366461891237,2.7327583927184844,2.0494920137010935,2.117714557167723,1.6557790617015442,3.890298371718993,0.7117781382998795,3.3840560266017072,10.64842875302632
2025-12-31,3.071577902347133,4.936864797963172,4.637575916190888,5.481756260240836,2.5720345496536074,2.0934793703875476,1.9475544244196097,1.3318844307780453,3.860151358746743,0.782491303155382,3.234996903985967,9.452525460366402
2026-03-31,3.1461586825363677,4.958675843451939,4.717438649012054,5.488684221267759,2.4098928852117822,2.175106194909236,1.6740930347513416,1.4171285076908418,3.4874941781085784,0.8425171444738414,3.5489888371935336,10.423130521669137
2026-06-30,3.123821901411051,5.011551959433512,4.626220542286113,5.133037439866908,2.2216415466539186,2.431188355443529,1.2370083418202307,1.710681567190671,3.0811768909416655,1.0010891993582764,3.5289206630137144,6.175140537245213
